date,text,stock_tag,industry_tag,label
2025-10-20,中策橡胶公告，第三季度营收为118.28亿元，同比增长9.77%；净利润为11.91亿元，同比增长76.56%。前三季度营收为336.83亿元，同比增长14.98%；净利润为35.13亿元，同比增长9.30%。,603049.SH,汽车配件,0
2025-10-20,据中国汽车流通协会消息，10月16日，中国汽车流通协会传统经典车分会筹备会在京顺利举行。会议明确，中国汽车流通协会传统经典车分会成立大会拟于11月6日在海口国际会议展览中心举办的“2025中国汽车流通行业年会暨博览会”期间召开。下一步，中国汽车流通协会传统经典车分会将以拟召开的成立大会为契机，全面整合行业资源，强化政策沟通与标准落地。深化调研摸底，向行业主管部门常态化反馈行业诉求和最新进展。为试点城市提供专业支撑，协助开展试点经验总结推广。助力传统经典车产业成为汽车消费升级与文化产业发展的新增长点。(第一财经),,"出版业,纺织机械,IT设备,医药商业,玻璃,专用机械",0
2025-10-20,财政部、中国人民银行定于2025年10月23日上午9:00至9:30，通过中国人民银行中央国库现金管理商业银行定期存款业务系统进行2025年中央国库现金管理商业银行定期存款（十期）招投标。本期操作量1200亿元，期限1个月（28天），起息日为2025年10月23日，到期日为2025年11月20日（遇节假日顺延），面向中央国库现金管理商业银行定期存款业务参与银行进行利率招标。（人民财讯）,,"钢加工,百货,建筑工程,互联网,专用机械",0
2025-10-20,东峰集团公告，拟变更公司名称为“衢州东峰新材料集团股份有限公司”，证券简称变更为“衢州东峰”，注册地址变更为“浙江省衢州市世纪大道677号602室”。公司证券代码“601515”保持不变。变更尚需向上海证券交易所提出申请，并经审核方可实施。,601515.SH,"全国地产,机床制造,广告包装,互联网,半导体",0
2025-10-20,香港天文台今日（20日）发出三号强风信号。由于三号热带气旋警告信号至少会维持至明日下午六时，香港幼稚园、肢体伤残儿童学校及智障儿童学校明日将停课。（大湾区之声）,,其他,0
2025-10-20,作为中秘高质量共建“一带一路”的重点项目，钱凯港的正式投入使用引领着“钱凯-上海”新时代亚拉陆海新通道的开启，为中国与秘鲁经贸往来架起了全新桥梁。今年前三季度，上海海关累计监管经该航线进出口货物15.4万吨、货值39.7亿元。受该航线带动作用，今年前三季度，上海对秘鲁进出口值同比增长56.9%。（人民财讯）,,"运输设备,电器仪表,广告包装,化工原料,其他商业,专用机械,互联网,半导体",0
2025-10-20,华森制药公告，公司于近日收到国家药品监督管理局核准签发的关于产品克唑替尼胶囊的《药品注册证书》（证书编号：2025S03143）。克唑替尼胶囊主要用于治疗间变性淋巴瘤激酶（ALK）阳性的局部晚期或转移性非小细胞肺癌（NSCLC）患者，以及ROS1阳性的晚期非小细胞肺癌（NSCLC）患者。,002907.SZ,中成药,1
2025-10-20,"明新旭腾公告，公司与上海清宝拟在上海共同投资设立合资公司以开展灵巧手研发、制造及销售业务。合资公司注册资本 1,200 万元，公司拟以自有资金出资780 万元，占比 65%，上海清宝以知识产权作价 420 万元出资，占比35%。",605068.SH,"汽车配件,化学制药,半导体",0
2025-10-20,当地时间10月20日，伊朗外交部发言人巴加埃表示，伊朗与美方的接触仍在通过第三方间接进行，但这并不意味着正式谈判已经开始。巴加埃指出，只有当各方在相互尊重彼此权利与关切的基础上达成共识，并展开平等对话时，谈判才有实际意义，而目前尚不具备这一条件。在被问及埃及是否是伊朗和美国之间新的斡旋方时，巴加埃称，近期伊朗与埃及之间的外交会晤与接触主要聚焦于加沙局势的发展，以及立即制止以色列暴行的必要性。（央视新闻）,,其他,0
2025-10-20,麒麟信安公告，第三季度营收为6495.66万元，同比增长7.33%；净利润亏损804.13万元。前三季度营收为1.59亿元，同比增长6.06%；净利润亏损1842.51万元。,688152.SH,软件服务,0
2025-10-20,2025年10月9日，我国期货市场资金总量突破2万亿，约为2.02万亿元，较2024年底增长24%。继2021年2月突破万亿、2022年6月突破1.5万亿后，期货市场资金总量再上新台阶。2025年10月9日，期货公司客户权益合计约为1.91万亿元，较2024年底增长24%。（中国期货市场监控中心）,,专用机械,0
2025-10-20,神马电力公告，第三季度营收为4.59亿元，同比增长33.38%；净利润为1.17亿元，同比增长56.69%。前三季度营收为11.63亿元，同比增长29.91%；净利润为2.77亿元，同比增长28.49%。,603530.SH,电气设备,0
2025-10-20,百度旗下的小度AI眼镜将在11月举行百度世界2025大会上正式推出，计划于今年年内开售。（科创板日报）,,其他建材,0
2025-10-20,长城科技公告，第三季度营收为31.6亿元，同比下降0.92%；净利润为7763.58万元，同比增长5.82%。前三季度营收为94.43亿元，同比下降0.68%；净利润为2.15亿元，同比增长13.80%。,603897.SH,电气设备,0
2025-10-20,据悉，阿里夸克内部正推进一项代号为“C计划”的AI业务，该计划由夸克核心团队主导，通义实验室也有多位高级别成员参与。多位消息人士透露，该计划与对话式AI应用布局相关，且近日将有首个新成果落地。据消息人士透露，“C计划”已在夸克内部秘密推进了很长一段时间，即将浮出水面的只是阶段性成果。“这是一个需要长期投入，且依赖模型技术突破的产品。”关于“C计划”代号由来，目前有几种猜测。一种说法认为，“C”代表“Chat”，即夸克可能会推出全新的对话形态。另一个更具火药味的内部猜测是，代号“C”取自经典游戏“吃豆人（Pac-Man）”，寓意不言自明，“其目标直指豆包”。截至目前，夸克方面未就上述消息作出相关回应。（新浪科技）,,其他商业,0
2025-10-20,微盟集团公告，正式宣布与抖音集团旗下综合的数字化营销服务平台巨量引擎开展业务合作。本集团旗下上海盟耀信息科技有限公司成为巨量引擎广告业务综合代理商和巨量千川服务商，牌照期限自2025年9月26日至2025年12月31日。微盟集团将依托领先的AI技术能力、成熟的销售渠道、卓越的服务运营和坚实的客户基础，积极拓展在巨量引擎的广告业务份额，推动营销业务收入与利润的进一步增长，并寻求其他业务方向的更多合作机会。,,"软件服务,环境保护,半导体",0
2025-10-20,鼎通科技公告，第三季度营收为3.72亿元，同比增长48.12%；净利润为6117.5万元，同比增长110.67%。前三季度营收为11.56亿元，同比增长64.45%；净利润为1.77亿元，同比增长125.39%。,688668.SH,通信设备,0
2025-10-20,华润双鹤公告，全资子公司北京万辉双鹤药业有限责任公司收到国家药品监督管理局颁发的阿法骨化醇软胶囊《药品注册证书》。该药品适用于治疗内源性125-二羟基维生素D3产生不足所致的钙代谢紊乱性疾病，如肾性骨营养不良、术后性或特发性甲状旁腺功能低下症、假性甲状旁腺功能低下症、作为第三性甲状旁腺功能亢进的辅助治疗、抗维生素D性佝偻病或骨软化症、维生素D依赖型佝偻病、新生儿低钙血症或佝偻病、钙吸收不良症、骨质疏松症、吸收不良性及营养性佝偻病及骨软化症。公司于2022年8月启动该药品的仿制药研发工作，于2024年6月18日提交上市许可申请，于2024年6月25日获得受理通知书，并于2025年10月14日获得批准上市。截至公告日，公司累计研发投入为493.02万元人民币。,600062.SH,"房产服务,化学制药,银行,互联网,半导体",0
2025-10-20,10月20日，唯特偶在机构调研时表示，当前宏观面多空交织，美联储降息预期升温但中美关税博弈反复，市场情绪偏谨慎。基本面来看，10月国内大型炼厂锡锭产出将恢复，不过矿端原料仍偏紧形成供应支撑；需求端疲软，订单未见好转且锡价高位下下游补库谨慎，成交有限。综合预计，锡价或维持区间震荡。（人民财讯）,301319.SZ,"元器件,化工原料,互联网",0
2025-10-20,南侨食品公告，公司2025年9月归属于母公司股东的净利润255.21万元，同比减少77.29%，主要变动原因为产品原材料成本上涨。本次数据为初步核算，未经会计师事务所审计或审阅，最终以定期报告为准。,605339.SH,"软件服务,食品",0
2025-10-20,剑桥科技公告，公司本次全球发售H股基础发行股数为6701.05万股（视乎超额配股权行使与否而定）。本次H股发行的价格最高不超过每股68.88港元。,603083.SH,通信设备,0
2025-10-20,永和股份公告，第三季度营收为13.4亿元，同比增长11.42%；净利润为1.98亿元，同比增长485.77%。前三季度营收为37.86亿元，同比增长12.04%；净利润为4.69亿元，同比增长220.39%。受第三代制冷剂配额影响，产品售价持续上涨，毛利率上升；主要聚合物产品的产销规模扩大、优等品率提升；加强精益管理、强化成本控制，提升盈利空间。,605020.SH,"批发业,化工原料,化纤",0
2025-10-20,龙磁科技公告，公司实际控制人熊咏鸽先生解除质押450万股，占其所持股份比例为37.84%，占公司总股本比例为3.89%。截至公告披露日，熊咏鸽先生持有公司股份1189.37万股，占公司总股本比例为10.27%，本次解除质押后，其质押股份数量为0。,300835.SZ,矿物制品,0
2025-10-20,善水科技公告，公司实际控制人、董事长兼总经理黄国荣先生因个人原因被采取刑事强制措施。公司已于2025年10月20日紧急召开第三届董事会第十七次会议，由董事吴新艳女士代为履行董事长及法定代表人职责，以及代为履行董事会相关委员会成员及总经理的职责。公司目前生产经营正常开展，管理层将进一步加强经营管理，并将持续关注上述事项的进展情况。,301190.SZ,染料涂料,0
2025-10-20,美团LongCat团队今日正式发布当前高度贴近真实生活场景、面向复杂问题的大模型智能体评测基准——VitaBench（Versatile Interactive Tasks Benchmark）。据介绍，VitaBench以外卖点餐、餐厅就餐、旅游出行三大高频真实生活场景为典型载体，构建了包含66个工具的交互式评测环境，并进行了跨场景的综合任务设计。（第一财经）,,"建筑工程,医药商业,机械基件",0
2025-10-20,赤峰黄金今日跌6.84%，成交额24.87亿元，换手率5.12%，盘后龙虎榜数据显示，沪股通专用席位买入2.36亿元并卖出9428.96万元，3家机构专用席位净买入1.79亿元，有3家机构专用席位净卖出4.28亿元。,600988.SH,"软件服务,黄金",0
2025-10-20,众鑫股份公告，加拿大边境服务署与加拿大国际贸易法庭于加拿大时间2025年10月15日对公司原产于或出口自中国的热成型模制纤维餐具涉嫌倾销和补贴的行为启动调查。此次调查涉及公司及其三家全资子公司，调查期间为2024年10月1日至2025年9月30日。公司在2024年10月1日至2025年6月30日期间对加拿大出口产品金额约为8265万元人民币，占同期营业收入的7.7%。公司已成立专项工作组并聘请专业律师团队应对调查，同时将密切关注案件进展并及时履行信息披露义务。,603091.SH,"软件服务,玻璃,家居用品,互联网,专用机械",0
2025-10-20,由央行主管的《金融时报》刊文称，中国人民银行研究局负责人表示，“十四五”期间，中国人民银行遵循“国内统一、国际接轨、清晰可执行”原则，推动绿色金融标准体系从框架搭建迈入深化细化新阶段，为金融支持绿色低碳发展筑牢制度基础。一是多领域标准体系逐步构建形成。目前，我国已发布1项全国标准、9项行业标准，30余项绿色金融标准正在研究。二是转型金融标准取得重要突破。为适应经济社会全面绿色转型需求，中国人民银行以市场化原则推动绿色金融与转型金融衔接，优先支持技术先进、碳减排效益显著的领域，推动出台转型金融标准。目前，中国人民银行牵头制定的钢铁、煤电、建材、农业四大行业转型金融标准，已在20多个省市开展试用。三是逐步建立生物多样性金融、蓝色金融标准体系。截至目前，20多个省市已启动试用生物多样性金融目录，切实有效推动经济社会“自然受益”转型。,,"软件服务,石油加工,全国地产,纺织机械,中成药,银行,环境保护,玻璃,广告包装,互联网,专用机械",2
2025-10-20,长虹华意公告，截至2025年10月17日，公司通过回购专用证券账户以集中竞价交易方式累计回购股份714.16万股，占公司目前总股本的1.03%，最高成交价为7.19元/股，最低成交价为7元/股，成交总金额为5073.17万元（不含交易费用）。公司计划使用自有资金及回购专项贷款以集中竞价交易方式回购公司部分人民币普通股A股股份，用于实施股权激励，回购资金总额不低于人民币1.5亿元且不超过人民币3亿元，回购价格不超过人民币9.5元/股。,000404.SZ,"电气设备,家用电器,互联网",0
2025-10-20,58同城发布2025年三季度人才流动数据显示，全国招聘需求环比增长3.4%，北京、上海、青岛等城市招聘需求环比涨幅超10%。招聘需求增长，就业市场有回暖迹象。从城市维度来看，全国企业招聘需求活跃度排名前五的城市分别为北京、成都、重庆、深圳、上海。环比来看，北京招聘需求环比增长11%，高于全国平均水平；上海、青岛、苏州、郑州招聘需求涨幅也超过10%，成为本季度招聘市场亮点。薪资水平方面，招聘活跃需求TOP15城市平均招聘薪资7744元/月，其中上海薪资最高，达9422元/月，北京以8881元/月紧随其后。青岛、天津、长沙等新一线城市平均薪资环比上涨。从求职者偏好上看，北京、广州、深圳等一线城市依旧备受求职者青睐，位列简历投递量前三名。其中广州、西安、天津简历投递量环比涨幅均超过10%，这些城市在高端制造业、科技创新等领域加大扶持力度，释放了更多优质岗位，对人才的吸引力也逐渐增强。（新京报网）,,"出版业,软件服务,食品,港口,银行,IT设备,铝,元器件,化工原料,环境保护,小金属,互联网,煤炭开采,半导体",2
2025-10-20,川投能源公告，第三季度营收为4.29亿元，下降11.30%；净利润为17.6亿元，下降16.96%。前三季度营收为11.4亿元，增长4.95%；净利润为42.21亿元，下降4.54%。,600674.SH,水力发电,0
2025-10-20,先锋电子公告，公司股票于2025年10月17日、2025年10月20日连续两个交易日收盘价格涨幅偏离值累计达到20%以上，属于股票交易异常波动。公司已对相关事项进行核查，未发现需要更正、补充的信息，近期公共传媒未报道可能对公司股票交易价格产生较大影响的未公开重大信息。公司生产经营情况正常，内外部环境未发生重大变化，控股股东和实际控制人不存在应披露而未披露的重大事项。控股股东、实际控制人在股票交易异常波动期间未买卖公司股票。,002767.SZ,"软件服务,其他建材,园区开发,电器仪表,半导体",0
2025-10-20,多氟多公告，控股股东李世江质押501万股，占其所持股份比例4.09%，占公司总股本比例0.42%；解质押893.75万股，占其所持股份比例7.30%，占公司总股本比例0.75%。截至公告披露日，李世江持有公司1.22亿股，占总股本10.29%，其中质押股份2745万股，占其所持股份比例22.41%，占公司总股本比例2.31%。,002407.SZ,化工原料,0
2025-10-20,物产环能公告，第三季度营收为85.57亿元，下降22.38%；净利润为1.5亿元，下降13.32%。前三季度营收为269.79亿元，下降12.84%；净利润为4.53亿元，下降15.10%。,603071.SH,批发业,0
2025-10-20,南部战区空军新闻发言人李健健大校表示，10月19日，澳大利亚1架P-8A军机未经中国政府批准，非法侵入中国西沙领空，中国人民解放军南部战区组织海空兵力，依法依规跟踪监视、有力反制、警告驱离。澳方行为严重侵犯中国主权，极易引发海空意外事件。我们正告澳方立即停止侵权挑衅。战区部队时刻保持高度戒备，坚决捍卫国家主权安全和地区和平稳定。（南部空军）,,"元器件,互联网,专用机械",0
2025-10-20,黑芝麻公告，公司股东李汉荣和李玉琦分别质押1050万和1000万公司股份，合计质押2050万股，占公司总股本的2.72%。此次质押旨在满足个人资金需求，质押起始日为2025年10月16日，质权人为黄某。截至公告披露日，李汉荣和李玉琦合计质押股份占其所持股份的比例分别为100%和100%。控股股东及其一致行动人质押股份数量占其所持公司股份数量比例为74.52%。,000716.SZ,"文教休闲,家用电器,食品",0
2025-10-20,绿通科技公告，本次注销的回购股份数量为117.01万股，占注销前公司总股本1.42亿股的0.82%。本次注销完成后，公司总股本由1.42亿股变更为1.41亿股。公司控股股东、实际控制人张志江及其一致行动人骆笑英合计持有公司股份比例由32.39%被动增加至32.66%。,301322.SZ,"摩托车,文教休闲,食品",1
2025-10-20,人民同泰公告，第三季度营收为26.97亿元，同比增长0.15%；净利润为3929.73万元，下降44.51%。前三季度营收为78.46亿元，同比增长2.19%；净利润为1.12亿元，下降45.69%。,600829.SH,"医药商业,互联网",0
2025-10-20,美诺华公告，全资子公司美诺华天康近日收到国家药监局核准签发的厄贝沙坦氢氯噻嗪片《药品注册证书》。该药品用于治疗原发性高血压，为血管紧张素-Ⅱ受体拮抗剂厄贝沙坦和噻嗪类利尿剂氢氯噻嗪组成的复方。美诺华天康已投入研发费用587.47万元。2024年厄贝沙坦氢氯噻嗪片全球销售额为8.17亿美元，中国销售额为1.84亿美元。,603538.SH,"化学制药,饲料,半导体,专用机械",2
2025-10-20,东百集团公告，公司副总裁袁炜因个人原因辞职，辞职报告已于2025年10月17日送达董事会并生效。袁炜先生将不再担任公司及子公司任何职务，但将继续履行相关承诺。同时，公司董事会已聘任何相国先生为新任副总裁，任期至第十一届董事会届满之日止。,600693.SH,百货,0
2025-10-20,工业和信息化部原材料工业司近日组织召开水泥行业稳增长工作座谈会。会议指出，要深刻认识水泥行业产能供需矛盾突出的问题，以促进产需动态平衡、产业转型升级为目标，以市场化、法治化为根本方向，坚持继承巩固、改革创新，立足当前、着眼长远，严禁新增产能、规范现有产能、淘汰落后产能。会议强调，骨干企业要发挥引领带动作用，严格落实水泥产能置换、规范水泥产能等政策，在2025年底前对超出项目备案的产能制定产能置换方案，促进实际产能与备案产能统一。行业协会要加强行业自律，开展区域市场供需平衡研究，组织水泥行业错峰生产，做好各地区平均成本调研，为经营者合理定价提供参考，防范低于成本价倾销等不正当竞争行为，营造有利于行业发展的良好生态。（工信部）,,"石油加工,软件服务,铝,通信设备",2
2025-10-20,大洋生物公告，第三季度营收为2.48亿元，同比增长5.72%；净利润为2953.1万元，同比增长48.92%。前三季度营收为7.47亿元，同比增长11.24%；净利润为8003.66万元，同比增长56.12%。,003017.SZ,"化工原料,中成药",0
2025-10-20,10月17日至10月23日，准东-皖南±1100千伏特高压直流输电工程的受端站——安徽宣城古泉换流站迎来年度停电检修。国网安徽电力的900余名电力检修人员对古泉换流站进行集中检修，总计开展检修任务4525项，为长三角地区今冬明春可靠用电提供保障。准东-皖南±1100千伏特高压直流输电工程起于新疆昌吉换流站，止于安徽古泉换流站，是目前世界上电压等级最高、输送距离最远、输送容量最大的输电工程。（新华社）,,"供气供热,铜,造纸,汽车配件,多元金融,互联网",0
2025-10-20,美光科技执行副总裁兼首席商务官Sumit Sadana预计，到2026年，DRAM市场仍将保持极度紧张，供需失衡将加剧。（科创板日报）,,其他建材,0
2025-10-20,通光线缆公告，公司可转债交易价格连续2个交易日（2025年10月17日、10月20日）内日收盘价格涨幅偏离值累计达到30%。截至2025年10月20日，“通光转债”价格为181.05元/张，“通光转债”按照当前转股价格转换后的价值为121.32元，可转债价格相对于转股价值溢价49.23%。公司目前的经营情况及内外部经营环境未发生重大变化，不存在导致可转债价格异常波动的重大信息或者重大风险事项。,300265.SZ,"电气设备,软件服务,影视音像",0
2025-10-20,九强生物公告，公司近日获得北京市药品监督管理局颁发的《医疗器械注册证》，产品为N末端脑利钠肽前体测定试剂盒。注册证编号为京械注准20252400875，注册类别为Ⅱ，有效期至2030年10月14日。该试剂盒用于体外定量测定人血清或血浆中N末端脑利钠肽前体的含量。此次注册证的取得丰富了公司的产品类别，有助于增强公司的核心竞争力，对未来发展具有正面影响，但近期对生产经营和业绩无重大影响。,300406.SZ,"电气设备,医疗保健,银行,中成药",0
2025-10-20,国航远洋公告，公司于近日收到北京证券交易所出具的《关于终止对福建国航远洋运输（集团）股份有限公司向特定对象发行股票审核的决定》，决定终止公司向特定对象发行股票的审核。公司于2025年9月25日召开第九届董事会第二次会议，审议通过了《关于终止向特定对象发行股票事项的议案》，同意公司终止向特定对象发行股票事项并撤回申请材料。,920571.BJ,"水泥,银行,水运",0
2025-10-20,兴发集团公告，2025年10月20日，公司董事、常务副总经理王杰通过上海证券交易所系统集中竞价增持A股20000股，增持金额52.61万元，占公司总股本0.0018%；副总经理刘畅同期通过集中竞价增持A股3000股，增持金额81330元，占公司总股本0.00027%。增持后，王杰持股16万股，占0.015%；刘畅持股12.95万股，占0.012%。两人承诺增持完成后六个月内不减持。,600141.SH,"农药化肥,半导体",0
2025-10-20,维力医疗公告，第三季度营收为4.46亿元，同比增长16.09%；净利润为7056.6万元，同比增长16.31%。前三季度营收为11.91亿元，同比增长12.33%；净利润为1.92亿元，同比增长14.94%。,603309.SH,医疗保健,0
2025-10-20,电工合金公告，第三季度营收为8.63亿元，同比增长43.08%；净利润为4510.43万元，同比增长78.44%。前三季度营收为22.93亿元，同比增长25.11%；净利润为1.27亿元，同比增长38.45%。,300697.SZ,"铜,小金属",0
2025-10-20,泰和科技公告，第三季度营收为7.27亿元，同比增长27.85%；净利润为3239.74万元，同比增长9.83%。前三季度营收为21.19亿元，同比增长27.73%；净利润为8876.56万元，同比增长5.99%。,300801.SZ,化工原料,0
2025-10-20,物产金轮公告，第三季度营收为6.58亿元，同比增长13.03%；净利润为3721.09万元，同比增长20.96%。前三季度营收为18.11亿元，同比下降7.30%；净利润为9766.48万元，同比下降13.85%。,002722.SZ,"批发业,钢加工",0
2025-10-20,在岸人民币兑美元10月20日16:30收盘报7.1231，较上一交易日上涨34点。,,"钢加工,互联网",0
2025-10-20,赛科希德公告，董事、副总经理裴燕彬持股14.04万股，占0.13%，曾计划于2025年7月18日至10月18日通过集中竞价和大宗交易方式减持不超过35000股，占0.0330%；截至2025年10月18日实际减持0股，减持计划时间届满终止。,688338.SH,医疗保健,0
2025-10-20,哈药股份公告，所属企业哈药集团三精明水药业有限公司收到国家药品监督管理局颁发的关于乳酸钙的《化学原料药上市申请批准通知书》。乳酸钙主要用于药品制剂中的钙补充剂，该原料药已符合国家相关药品审评技术标准。此前，公司对乳酸钙原料药研发项目已投入研发费用约657.89万元。此次获批是公司在原料药领域布局的重要进展，有助于实现原料药的自主可控，并丰富公司的产品结构。,600664.SH,"化学制药,纺织机械",0
2025-10-20,广州酒家公告，截至2025年10月17日，公司通过上海证券交易所交易系统以集中竞价交易方式累计回购股份631.84万股，占公司总股本的比例为1.11%，购买的最高价为人民币16.5元/股，最低价为人民币15.42元/股，已支付的总金额为人民币1亿元。预计回购金额为1亿元至1.43亿元，回购价格不超过人民币22.52元/股。此次回购股份将全部用于实施股权激励。,603043.SH,"食品,互联网,半导体",0
2025-10-20,福光股份公告，持股5%以上股东福建省国有资产管理有限公司原计划减持不超481.68万股即3.00%，最终于2025年7月21日至2025年7月28日通过集中竞价累计减持160.56万股，占公司总股本1.00%，成交价31.2～34.83元/股，成交额5140.43万元，计划期满未完成剩余321.12万股。,688010.SH,"元器件,水泥",0
2025-10-20,湖南白银今日跌停，成交额9.76亿元，换手率5.78%，盘后龙虎榜数据显示，深股通专用席位买入2633.17万元并卖出5040.41万元，有3家机构专用席位净卖出5570.68万元。,002716.SZ,"软件服务,农药化肥,铜,小金属",2
2025-10-20,创新医疗今日涨停，成交额19.54亿元，换手率20.08%，盘后龙虎榜数据显示，3家机构专用席位净买入1.16亿元。,002173.SZ,"软件服务,铝,医疗保健",0
2025-10-20,华恒生物公告，公司已于2025年9月30日向香港联交所递交了发行H股股票并在香港联交所主板挂牌上市的申请，并于同日在香港联交所网站刊登了本次发行上市的申请资料。公司根据相关规定已向中国证监会报送了本次发行上市的备案申请材料，并于近日获中国证监会接收。公司本次发行上市尚需取得相关监管机构的批准、核准或备案，该事项仍存在不确定性。,688639.SH,"化学制药,软件服务,中成药,专用机械",0
2025-10-20,四方达今日20cm涨停，成交额11.62亿元，换手率23.79%，盘后龙虎榜数据显示，3家机构专用席位净买入1.10亿元。,300179.SZ,"软件服务,矿物制品,电器仪表",0
2025-10-20,华电国际公告，截至2025年9月30日，公司及其子公司2025年前三季度累计完成发电量2013.29亿千瓦时，比追溯调整后的上年同期数据下降约5.87%；完成上网电量1892.43亿千瓦时，比追溯调整后的上年同期数据下降约5.94%。本集团的平均上网电价约为人民币509.55元/兆瓦时，比追溯调整后的上年同期数据下降约2.76%。,600027.SH,"软件服务,建筑工程,火力发电,玻璃,互联网",2
2025-10-20,利安隆公告，第三季度营收为15.14亿元，同比增长4.77%；净利润为1.51亿元，同比增长60.83%。前三季度营收为45.09亿元，同比增长5.72%；净利润为3.92亿元，同比增长24.92%。,300596.SZ,"化工原料,塑料",0
2025-10-20,双一科技公告，第三季度营收为2.05亿元，同比下降23.88%；净利润为4466.68万元，同比增长9.91%。前三季度营收为7.3亿元，同比增长15.41%；净利润为1.45亿元，同比增长125.25%。,300690.SZ,电气设备,0
2025-10-20,山河药辅公告，第三季度营收为2.26亿元，同比增长16.06%；净利润为3952.88万元，同比增长46.99%。前三季度营收为6.97亿元，同比增长8.09%；净利润为1.33亿元，同比增长8.28%。,300452.SZ,化学制药,0
2025-10-20,大商所公告，经中国证监会同意，自2025年10月28日晚夜盘交易时起，大连商品交易所将扩大合格境外机构投资者和人民币合格境外机构投资者（统称“合格境外投资者”）可交易品种范围，新增开放线型低密度聚乙烯、聚氯乙烯和聚丙烯月均价期货合约。,,"供气供热,互联网,百货,专用机械",0
2025-10-20,三联锻造公告，公司股票于2025年10月17日、2025年10月20日连续2个交易日收盘价格涨幅累计偏离22.78%，属于股票交易异常波动。经核查，公司前期披露的信息不存在需要更正、补充之处，近期未发现可能或已经对股票交易价格产生较大影响的未公开重大信息，公司经营情况及内外部经营环境未发生重大变化。此外，公司控股股东及实际控制人在股票异动期间不存在买卖公司股票的行为。,001282.SZ,"汽车配件,软件服务,建筑工程",0
2025-10-20,当地时间10月19日，伊朗伊斯兰革命卫队总司令穆罕默德·帕克普尔发表声明，重申伊朗方面愿与也门胡塞武装深化合作。帕克普尔当天致信胡塞武装新任总参谋长优素福·哈桑·马达尼，祝贺其履新。帕克普尔指出，伊朗伊斯兰革命卫队将继续支持抵抗阵线为解放耶路撒冷而奋斗。他同时声明，革命卫队已做好充分准备，在反抗全球霸权与以色列政权的斗争中，进一步强化与胡塞武装的合作。（央视新闻）,,其他,0
2025-10-20,10月20日，东阿阿胶与华为技术有限公司在深圳签署合作协议。根据协议，双方将基于各自领域的深厚积淀与优势，在人工智能、大数据技术应用、数字化转型及数字化运营、智慧园区、ICT基础设施合作，以及数智化人才培养等方面展开深度合作，共同探索传统中医药产业与前沿科技融合的创新发展路径。（人民财讯）,000423.SZ,"软件服务,化学制药,中成药,生物制药,机械基件,铝,小金属,互联网,农用机械",0
2025-10-20,西藏药业公告，华西药业持有公司5614.83万股，占总股本的17.42%，为公司第二大股东。此次解除质押134万股，占其所持股份的2.39%，占公司总股本的0.42%。解除质押后的剩余被质押股份数量为1876万股，占其所持股份的33.41%，占公司总股本的5.82%。此次解除质押股份暂无后续质押计划。,600211.SH,"证券,区域地产,生物制药",0
2025-10-20,日久光电公告，第三季度营收为1.99亿元，同比增长21.15%；净利润为3130.09万元，同比增长34.65%。前三季度营收为5.01亿元，同比增长12.90%；净利润为7690.97万元，同比增长36.54%。,003015.SZ,"元器件,专用机械",0
2025-10-20,大族数控公告，第三季度营收为15.21亿元，同比增长95.19%；净利润为2.28亿元，同比增长281.94%。前三季度营收为39.03亿元，同比增长66.53%；净利润为4.92亿元，同比增长142.19%。,301200.SZ,专用机械,0
2025-10-20,川金诺公告，第三季度营收为10.63亿元，同比增长27.01%；净利润为1.27亿元，同比增长189.43%。前三季度营收为28.07亿元，同比增长27.57%；净利润为3.04亿元，同比增长175.61%。,300505.SZ,农药化肥,0
2025-10-20,开勒股份公告，第三季度营收为1.02亿元，同比下降8.99%；净利润为1070.74万元，同比增长95.56%。前三季度营收为2.38亿元，同比下降14.32%；净利润为2162.67万元，同比增长159.14%。,301070.SZ,机械基件,0
2025-10-20,达实智能公告，公司近日收到石家庄市轨道交通集团有限责任公司及北京中昌工程咨询有限公司发出的《中标通知书》。公司将作为联合体牵头人，协同河北远东通信系统工程有限公司，为石家庄市城市轨道交通4号线一期工程综合监控系统采购项目提供服务，中标金额为9600万元。项目将基于自主研发的AIoT智能物联网管控平台，提供综合监控系统、综合管控平台、环境与设备监控系统、变电所综合自动化系统、电能质量监测系统及相关服务。项目金额占公司2024年度经审计营业收入的3.03%，预计合同正式签署并实施后将对公司未来年度的净利润产生积极影响。,002421.SZ,"出版业,软件服务,水务,银行,机械基件,电气设备",0
2025-10-20,"合金投资公告，第三季度营收为6571.18万元，同比增长21.61%；净利润为268.23万元，同比增长4,985.25%。前三季度营收为2.3亿元，同比增长54.61%；净利润为725.81万元，同比增长124.87%。",000633.SZ,小金属,0
2025-10-20,泽璟制药公告，公司自主研发的1类新药盐酸吉卡昔替尼片（曾用名：盐酸杰克替尼片）治疗活动性强直性脊柱炎的III期临床主试验达到主要疗效终点，具有统计显著性（p<0.0001）。治疗16周时达到国际脊柱关节炎评估协会（ASAS）40（ASAS 40）应答标准的受试者百分率，盐酸吉卡昔替尼片100mg Bid组显著优于安慰剂组。公司将加快推进该药物治疗强直性脊柱炎患者适应症的上市进程。,,"玻璃,纺织机械,生物制药",0
